PAN Card Number,Age,Occupation,Annual Income,Property Tax Paid,School Fees,Grocery Expenses,Healthcare Costs,Lifestyle Expenditure,Bank Balance,Loan Amount,Income Declared,Estimated Actual Income,Fraud Flag,Total Expenses,Income_Ratio,PAN_Digits_Sum
ABC187,-1.520213034537054,3,0.7656840685578568,1.3815079917514306,-0.6803979290347405,0.8504314032326402,0.966911796756784,1.078006880274294,-0.5408835152138819,-1.6160618456758606,1.1232178255909862,0.9168262031796056,1,-0.2165198252413835,1.2251153181438343,16
ABC646,1.0425196602320863,3,-0.609563530004745,1.0453004725184043,-1.3680314540371998,1.471774086977507,-0.953594461314316,0.2392786762433501,-0.7369209085816749,0.0419253968457004,-0.2928852890857246,-0.3325112736682861,1,-0.3521264480574381,0.8808281471319602,16
ABC569,1.2987929297090002,0,-0.8349912765480334,0.11647208819348,-0.656923117141065,1.200698112206462,0.7140672437338345,0.7651898520456251,-0.5717442756146782,0.5117251822100273,0.6318632054253376,-0.733739141049287,0,0.0952316969493664,-0.8611551027818126,20
ABC668,0.5299731212782582,3,1.4024858738728705,-0.2895877518264538,1.0852923082544654,1.4113267218168069,-0.1877877778776332,-0.0492302771802884,1.5606614477344127,0.5977391429131503,-0.6800285761243106,0.9314604942531222,1,1.6289198468702983,-0.7300670080158165,20
ABC363,-0.1534222639935124,3,-1.1301789651005818,0.4710936474359261,-1.6305100525208698,-0.3299322621921851,-0.0076734685330279,-1.5753589572551223,1.5286958269124324,0.4199692241302291,-0.5848041088331183,-1.033192655099923,1,0.5716312956207807,0.5660165177776648,12
ABC278,0.1028510054834015,0,0.5244137776463449,1.1863883283652286,1.4689887950546,-0.5330635241856991,0.1959712137663357,1.371397373310418,-1.5851774969456325,1.6465526637456345,-0.7949696824008669,0.4242984362305236,1,0.3073640471538155,-1.8736097390869373,17
ABC341,-0.4951199566293978,4,1.1214796685237698,-0.8631894206644912,-1.725232977705876,1.6706880909365531,1.2227511245194298,-0.7572527675054954,-0.3181536984888499,-0.0825425462890952,0.6540308078204846,0.490894937628187,1,-0.835492003655965,1.3323233907860337,8
ABC537,-1.6056374576960253,2,-1.764491492124093,-0.3485472602134232,-0.1073928714663106,1.3691541414721329,-0.0885323865048341,0.2360907320066248,-1.4969644364997434,-1.487591904369443,-1.672623368875065,-1.7313443622107936,1,-1.5908093160794468,0.9660835853239812,15
ABC281,0.0174265823244302,2,-1.3681178798598972,-1.0570987715618112,0.0809547420899629,-0.2160662952615648,-1.4301914698888774,-1.0574176420446608,0.2448731279608306,1.170140881402106,-0.7128079423195912,-1.2515412972628277,1,-0.1438064123890305,0.5695440844649166,11
ABC135,1.1279440833910577,1,0.1131877800369394,1.568155467715458,0.9547394070212174,1.65053896921632,-1.3608838259130434,1.669320724558136,-1.177006902710526,1.754780614299935,1.5459908584940076,-0.1332893182387844,1,0.9151986783898044,-11.598760342703565,9
ABC282,-0.8368176492652831,0,1.5302395223982852,0.9706069017759684,-0.692890372791024,1.1329876915419572,-1.3728629248718296,1.5255643641333052,-0.0015358564273022,1.574458696682936,-1.2019022295628845,1.436270706161198,1,1.307727357268304,-0.8368215158932516,12
ABC355,-1.520213034537054,4,0.017253400676324,-0.8860989070611875,-0.6632379788200655,0.5891956972086861,0.5078556116575881,0.5996159982507054,1.2574777039758969,-1.1147680747000734,1.1773841169471866,0.0464352544258347,1,0.6290555308050298,25.355392826105366,13
ABC527,-0.4096955334704265,3,0.7407172550616727,0.2460619753959244,-0.3555943913713708,0.1798873757523206,-1.3403482276979817,1.3239767027891296,1.5873789815557695,-0.1705865060647801,-0.3792227446058894,0.521181807886099,1,1.691493700642499,-0.727620839537757,14
ABC754,-0.9222420724242544,3,1.4498700727265437,0.4661659465883348,0.5335655889522325,0.8942440283684961,-1.3540386265080229,0.4968546082450136,-1.1075011380324102,0.3645212494625382,-0.4437103152099533,1.7153565785884222,1,-0.3575754630749215,-0.258669433952377,16
ABC280,-0.6659688029473405,2,-0.8741812154495676,-1.72424030561202,-1.3319269187855236,0.0571183085267135,-0.6121901409889122,0.7434221703042352,-0.8750786821579011,-1.5734898651255624,0.0760119370133668,-0.7211284623154903,1,-1.554622267630005,-0.10540692953554776,10
ABC512,0.4445486981192869,3,1.4229830910315242,-0.6664271903290921,-0.5186825582116427,1.2409963556469283,1.2248902493334988,-1.536256828726539,-1.1743954144422732,-0.2099104880989794,-0.4322452530375247,2.028797115334993,1,-1.687733920199959,-0.21305494264080357,8
ABC980,-1.6056374576960253,0,-0.8080672795624338,-0.1398548067733294,1.2220227915649964,0.7290680886851889,-0.0367655660043656,-1.575508392141219,1.280755104213113,1.63918666711091,0.6299024346975114,-0.9441332258929876,0,1.1566119994024888,-0.6671753704057306,17
ABC204,-1.4347886113780826,1,-0.7743833651346688,1.46147506690971,-0.5558853302770582,0.7445313681449028,0.8535381816111298,-0.6987241037843671,-1.1654309787522126,0.3565172531192941,-0.2758556322088631,-0.5891351354616545,1,-0.7238171354405065,0.46823829645247483,6
ABC614,0.7008219675962009,1,1.4802364917360795,0.0464468656224461,0.3059560093047824,-1.0599864863811006,-1.3998158975290982,-0.4158936760323954,-1.1300252243460915,0.7846150575358491,1.1109176203307798,0.9843992387733944,1,-0.895271490752533,1.1285234451369883,11
ABC821,-1.6910618808549964,0,0.5756938358335592,-0.2619234663662923,-1.3225919058687403,0.7956070487845638,-1.6650673744736475,0.8663074583042553,0.5065492745325959,-1.2354080195837525,-0.5301476247949611,0.4852151724201103,1,0.0619587737473701,-1.092603147899809,11
ABC130,0.8716708139141436,0,-0.0025960488971803,1.706909149476581,0.3666335932638734,0.7168848988078386,1.1080940344853345,-0.6897580106185772,1.2872084934913917,-0.2822944550291867,-0.6961232358485511,-0.1803330526938326,1,1.2098047650493515,3.860208793949832,4
ABC237,1.5550661991859145,3,1.2419181702483195,0.1453466861425237,-0.1495377091935526,0.510707839344987,-0.7208576815436146,-1.7015318127492656,0.8887807593339979,-0.5959003117532503,1.4728432171753778,1.5018113205575256,1,-0.1587163545797271,0.9807112231838858,12
ABC708,1.469641776026943,2,0.9537957752852214,-1.249279104617871,-0.2516737328712986,0.9867894130137534,-1.0819419501584528,0.1117609067743386,0.5701038592147893,0.3426552594523714,0.0295616415768529,0.6056653047553578,1,0.3244296436371429,0.048808543835598316,15
ABC637,1.1279440833910577,3,0.8170150227696185,-1.064792900955419,0.5836726435790838,-0.0358956603445956,-1.309117005412575,0.5551840254513467,-0.5753601824476439,1.0353489429839955,-0.4975679667293664,1.1437956075827722,1,-0.1036872908317344,-0.43501475563531505,16
ABC709,0.7862463907551722,0,-0.0795554649242429,-1.0088591737906545,-0.6482745022328688,0.7295366729112408,-1.0785193504559425,0.5512987184128377,0.4019390810177725,-1.100094081404126,-0.9138323301330756,-0.3707043103232441,1,-0.153526816467838,2.465124641621347,16
ABC135,0.7008219675962009,0,-0.5316555971565708,1.6822706452386245,-1.05064101486657,-1.2146192809782392,0.6105336027328975,-0.4203269109865915,1.2205151007944712,1.5477207088986205,-0.1293878743686928,-0.717184203669244,1,1.4950098038215922,0.1804109372553398,9
ABC461,0.2736998518013442,4,0.3667656550662886,1.0207484191725111,-1.7363526254449857,-0.6944907900605909,0.0620620004056196,1.2481634039095062,-0.4395627924984924,1.31258881632245,-0.9831764393454128,0.8028793650599927,1,0.5293964392947914,-1.2245630939486756,11
ABC828,0.0174265823244302,2,0.8572784050979717,1.4669214731096794,-0.2454961507940156,-1.8026924846734185,-0.9826865587856536,-1.339202025593957,1.7888402351730108,1.742948619705574,0.0017659009814639,0.8540878424048486,1,1.5886610069792206,0.0020675870721817867,18
ABC281,0.7862463907551722,1,1.6526814767254756,-0.3867585545052713,0.1966814463377315,-0.0480788502219459,0.0124343047192201,-1.5174778447070791,0.3144040031030644,-0.569916323624458,-1.2873591537839792,1.24004795670565,1,-0.6184894715311277,-1.0381527156449801,11
ABC326,0.1028510054834015,3,-1.0690759741757103,0.9578121697506436,-0.442355099656768,-1.0164081533582705,-0.0727028628807239,-0.8742602833190533,-0.4257018163054578,-1.0083381233243278,0.5714878067643538,-0.897310082828458,0,-0.9688631331315134,-0.6368899867512212,11
ABC523,-0.2388466871524838,1,-1.1124486409127805,-1.0507014055491488,1.2384963437710843,0.8031043964013947,0.0890149730628883,-0.0361796304611943,-0.9934996309375236,0.6536511173688554,0.1795787575400791,-1.1542700210435302,0,-0.5692088192301505,-0.15557777146263316,10
ABC120,1.0425196602320863,1,-1.068960301392648,-0.1765964359001064,-1.5355125681324286,0.8391853818073938,1.5102494995302962,0.3034858656361454,1.0825582109311875,-0.0262245720188777,-1.2289263705663047,-1.157982754481035,1,0.8510080838981305,1.0612648295587648,3
ABC428,1.6404906223448856,4,1.074997717377983,1.4907819193190688,-0.0250251104358703,-0.7507208971868231,0.6725682223408969,-0.6355629585942474,1.6713734840298655,-0.6797102734633061,-1.6100239478607596,1.3971364846101426,1,1.1479295029460592,-1.1523741349507606,14
ABC836,-0.5805443797883691,2,-1.585402262475594,-0.997101852470086,0.6805920423915686,-1.7998809793171064,-0.3751751115900729,1.4113961111555808,0.0157652533498733,1.4188447677776903,0.1475074474409579,-1.5407599568812411,0,0.7642629583817083,-0.09573681272165063,17
ABC492,-0.4096955334704265,0,0.3908811168791335,1.5014153790428184,-0.8919457952812548,0.249003549094981,1.2176172249656645,-1.1864297603746374,0.4610742240152303,-0.1639745090855785,-1.0224009315441966,0.1081407923545001,1,0.1296423265835845,-9.454350289876077,15
ABC768,-0.4951199566293978,0,-0.9196730075723404,-1.3836237908837807,1.5970706634569347,-0.5325949399596472,-0.7170072568782906,-1.149917836538393,-1.606169844948127,-1.2733400022539092,-0.7688714609078089,-0.7565164990774293,1,-2.3417554406317604,1.016331384504431,21
ABC585,-1.4347886113780826,1,0.2024131379799367,-0.787544890109362,-1.501055388101361,0.1782473309611388,-0.0650020135500757,-0.676707363899483,-0.5830942053959313,0.3207312694687028,-1.397325712102902,0.4419364496568116,1,-1.012195776365787,-3.1618249935890184,18
ABC957,-0.1534222639935124,4,0.4233203921611473,-0.3496711218102423,-0.1900351917001857,0.510707839344987,-0.1373044322656061,0.2217947945700598,0.4398558818356753,-0.1105565334904495,1.7411329341240132,0.4020926866565845,1,0.3292000267476871,4.3301780706373885,21
ABC780,-0.6659688029473405,3,-0.015889165126709,1.4645872990239783,1.5306273362257128,-1.151126118348202,-0.1514226560384611,0.5789939839693887,0.304610922097116,-0.4120403957526434,0.9810801031080988,-0.0211817104824192,1,0.7878953165527722,-46.3173219142238,15
ABC611,-0.1534222639935124,3,1.5160395315495476,0.0828426911809711,-1.7009344882018962,0.082421856733518,-0.708022932659201,-0.1324156971073389,-0.2925912460169128,-0.2820624551351797,1.0639771322123093,1.119326719859013,1,-0.636892372066365,0.9505509993957122,8
ABC249,0.1882754286423728,0,-0.7295671020649803,-1.403507496058272,0.0256310625978505,0.996629681760844,-0.2331372239358949,1.0212216235576248,0.1353161730147974,1.4774827409879785,-1.6129378710257238,-0.664508051442386,1,0.7789333834287793,2.4272661068961754,15
ABC774,0.3591242749603155,4,-0.1256533824302625,-0.4924879954983263,-0.0725238526300909,-1.7551311857291467,-0.0611515888847516,0.3438830965108986,-0.897803652184525,-0.7663622338749487,0.4389905403599457,-0.4071920557335869,1,-1.116206095985225,-1.0780921046435237,18
ABC571,0.5299731212782582,3,1.542093669206518,-1.406446826388414,-0.9677241354292598,1.382040207688561,1.3087439420450016,0.2733000186446528,1.654348589357986,1.2139308613959414,0.8210049595225045,1.2381538693276193,1,1.5556475606828188,0.6630879891918054,13
ABC229,-0.3242711103114551,1,1.0542367662739471,-1.5690609543589262,0.7725693755422269,-0.2109118687749935,-1.0827976000840804,1.1709055677976168,0.5027827049149234,-0.817692210424014,-0.1177412593510951,1.0861611226976444,1,0.2690213444117429,-0.1084012830975454,13
ABC797,1.2987929297090002,2,-0.4560657468809669,-1.3100540817381636,-0.9176170808024088,-0.4445011054618834,-1.5743684823571242,-1.6679089633775537,-0.4325569730096216,-1.055202101913757,-0.4948809846208637,-0.1550477761016642,1,-1.922500640477032,3.1917967291344587,23
ABC939,-1.520213034537054,1,-0.6332810774438553,0.1542511280250132,-0.17026692905288,-1.3622233121845988,-1.4554331426948908,-1.2864515108018932,-0.7344851935622467,-0.8432121987647923,-0.0141199729708321,-0.612114362872664,1,-1.562586212655558,0.02306754068727747,21
ABC600,0.1028510054834015,2,-1.2890069500678742,-1.1098338157202443,0.1344937867597491,-0.2863539291693551,0.9579274725376944,-0.5605466457738054,-0.3232260122406488,-1.131936066856597,-0.0773003630896784,-1.3707627284929662,0,-1.0874640387501469,0.05639222710312775,6
ABC145,0.1882754286423728,0,0.0847507830488839,-0.4384561879589483,1.652394342949047,0.5812297653658033,-0.8089896238832552,-0.5967098882091579,0.0373351420270776,1.3302208082669875,0.6779594728137718,0.3845716120062595,1,0.3991390326863764,1.762895262281442,10
ABC406,0.8716708139141436,1,1.6534773054729448,1.0437443564612705,-1.1383626803639888,0.4298770603510281,0.3867811471812857,-0.4363164437989168,0.4627315146470062,-0.8288862053098554,0.0188863342809099,1.1948586892269166,1,0.0378673410510236,0.01580633295902925,10
ABC582,0.2736998518013442,1,1.131695888723839,0.6671642706348212,-0.8038122909786837,0.6953300244094496,-0.671657810820029,1.2656472855827965,0.8883789919081129,-0.7000102641889252,-0.4527516468993744,0.972392781011133,1,1.0374721802106976,-0.4656057261434881,15
ABC136,-0.3242711103114551,2,-0.4669251077548631,-0.7910893766839452,-0.6286435191872806,0.2721984682845518,1.6976368332427358,-1.135621899101828,-0.1454941472147439,0.8235910397290378,-0.8588308956890973,-0.5773484520551744,1,-0.4589311343525084,1.4875434282917641,10
ABC472,-1.0076664955832255,1,-1.7522116694741907,1.373208706113382,-1.5690087909514745,-0.0206666729979077,0.6225127016916836,-1.6711965308716763,-0.2964331470269387,-0.5084363517125831,0.1959729794588487,-1.7352218504195622,0,-0.9640528304970316,-0.11293828475676701,13
ABC429,1.3842173528679715,1,-0.8423341848168332,0.612008601498624,0.8484849952919494,1.1777374851299172,1.6634108362176327,-0.5875445485285726,-1.1967939484353654,-0.2686644612562711,-1.5283433228191825,-1.0047049119243183,1,-0.8365897905642492,1.5211862753730703,15
ABC486,-0.6659688029473405,2,1.2724419042428206,-1.1497741278533524,0.6565681120910234,1.0746489553984913,-0.4573175044503205,-1.557675829067037,-0.1098372881674446,-0.5113943503611733,1.7419499219272745,1.423064080046454,1,-0.987246073904782,1.2240839652634692,18
ABC383,-1.0076664955832255,4,1.1913228949368349,1.2903023006249603,0.9740958308633708,0.2377575276697346,-0.6622456616381256,1.3075886769472136,1.0602350083304486,-0.4142443947457107,1.5874484506883713,1.1308769591697538,1,1.6530511990905823,1.4037322432086816,14
ABC806,-1.0076664955832255,1,-0.5226840161022527,-0.2154993373284587,-0.2111762503646654,-0.8830959410464949,-0.3131404919820735,-0.4877718562448109,1.5055690894599234,0.8284630375031864,-1.2931960777561655,-0.2530021876987614,1,1.1160936826058168,5.111402749196451,14
ABC634,-0.0679978408345411,2,0.2005253581603587,0.5848630213908406,0.710930834371114,-0.831317384067756,1.2111998505234576,1.1657251584129382,1.4542181903389888,1.176404878540297,-0.8762962793943646,0.315921534603135,1,2.251963816726516,-2.773778243686934,13
ABC935,-1.093090918742197,1,1.4468672072782445,-0.0642102762182001,-1.3260238959116752,1.3044895182769656,0.1754356155512738,1.5857866232301938,0.9865106856805396,0.934428989090918,-1.5149538004879612,1.969058599460539,1,1.6528516014708945,-0.7693797436516169,17
ABC875,-0.1534222639935124,4,0.788605787249498,0.7229250960154593,-0.8047732481907054,-1.7286561769572124,1.1119444591506584,-1.6435510769438244,0.4491718640233852,0.4595832060319372,-0.1176595605707691,0.7573769736173644,1,-0.18887555491459,-0.15535138335247575,20
ABC152,0.7008219675962009,4,-0.7698304843933336,1.1004561416546017,0.4809875014944681,-1.6459510610590458,-0.947604911834923,-0.5680682017073291,1.4807097299832852,1.1539588887951124,0.193404006699706,-0.5526940771919312,1,1.4860478706975992,-0.34992958072272523,8
ABC511,1.5550661991859145,2,-0.4403388752958057,-1.1351639270947047,1.1800152334394718,1.0741803711724394,0.8749294297518192,-1.4338441201217391,1.3400409099952777,1.2609688399058758,-1.2780454928268044,-0.5466362012917065,1,0.9663755080778178,2.3380183928667195,7
ABC419,1.5550661991859145,0,-1.563752944397639,0.9526251162268632,-1.694345067319461,1.5865772223602308,-0.9185128143635852,-1.4229851850653936,1.2256627459386236,-0.6706042776235285,-1.3874129267566695,-1.5329269169857835,1,0.2391815002683809,0.9050744111694247,14
ABC302,-1.520213034537054,4,0.1669478626930111,-1.6480770697045126,0.1160983201296174,-0.3791336059276383,-0.8273860972842482,0.2311593807654404,0.9555997043515077,0.1409313516132197,-0.1524360080629099,0.169291494855778,1,0.4661838731395891,-0.9004351234110873,5
ABC562,-0.0679978408345411,4,-1.7445818927033965,1.582506315797917,0.5085807014396656,0.503913368067234,0.1630286916296739,0.4225356582263554,-1.415154544403897,-0.1747045041834057,-1.3095812220326768,-1.70380554369835,0,-0.5258362564719394,0.7686212941824607,13
ABC388,-1.093090918742197,3,0.2578759240026866,-1.228963144983065,0.0540479401533524,0.7452342444839807,-0.9155180396238888,-1.6640734679677436,-0.3658384698485833,0.3653912490650647,-0.27810688748896,-0.1886383888789594,1,-1.086965044700927,1.4742857439659773,19
ABC834,-1.3493641882191112,1,0.6906494476409523,0.5837391597940215,-1.2133173429016897,-1.3999443423817797,1.6398804632628745,-1.5592199895567007,-0.232351242598271,-0.6591782828436801,0.7655859535346372,0.6870440289274048,1,-1.1207170021901744,1.114318619040835,15
ABC283,-0.9222420724242544,2,0.4026103370816589,-0.9184315406927512,-0.208979776737187,1.2477908269246814,0.6208014018404284,-0.1519916671859801,-1.3219947225267985,-1.16778005048069,0.2131569562541039,0.361180284497643,1,-1.6207689187946217,0.5901677511289931,13
ABC168,-0.9222420724242544,3,-0.6085317287798285,0.7436733101105805,-0.0542656656016766,-0.7893790958361078,-0.0851097868023238,-1.6913204288660049,1.1082462157237138,-1.2412660169074312,0.1499674884929991,-0.5872442145266161,1,-0.1313714806824656,-0.25537499524604,15
ABC147,0.4445486981192869,4,0.8560152583069305,-0.787977144569677,-1.2650717527491495,-0.2043516896102664,1.695497708428667,1.4257916718495434,0.1857630954274907,1.0242709480451575,-1.6334805754566073,0.9036059983366732,1,0.7672968422009665,-1.807735427236497,12
ABC915,0.8716708139141436,1,-1.02598092211799,0.3053672873511457,1.246595840272411,-1.2350026948114985,0.6871142710765658,-0.254105506018587,-1.4272075671804492,0.777133060954121,1.0854729890803303,-0.8473129954369378,0,-0.7902432232726863,-1.2810767625729373,15
ABC110,-1.0076664955832255,1,-0.1958112388132571,-1.0428343743714157,-0.1167278843830938,-0.5735960597391916,0.8137504600694474,0.5552836487087444,-1.5787743285955893,1.509498726360955,0.5663770941728438,-0.2008188570086075,1,-0.7816006463401941,-2.820338202346046,2
ABC284,0.3591242749603155,4,-0.2963308872944653,-0.9582854019337966,0.2929144471416294,1.186406293311878,1.0156838425175558,0.1168915045303183,0.7365360153876768,-1.2426000162979718,-0.1916605002616936,-0.1370489515429153,1,0.1744719519655183,1.3984820613653313,14
ABC346,-0.9222420724242544,2,-1.3387647544299877,-0.6257088201674169,-0.4113299096686355,-0.5386865348983224,-1.557255483844573,1.1596979513403796,0.39736897654833,-0.5037383538589398,0.6378544493159178,-1.1670210873696425,0,0.2843903611277221,-0.5465663441897033,13
ABC923,1.2987929297090002,1,1.6856528468095764,-0.6704903822560534,-0.3859331833509163,0.5025076153890782,-0.0072456435702142,0.7434719819329341,0.651009774602394,0.8220830404179919,1.6561571249426166,1.1940699009495357,1,0.9298491436749065,1.3869850698234876,14
ABC745,1.469641776026943,4,-0.2301706822941064,-0.9426377904703928,-0.464319835931552,-1.0285913432356208,1.0854193114562036,-0.0539125702779787,-0.7096007236214906,0.1684813390265598,0.1494319075997503,-0.5401048436698629,1,-0.8498031529875975,-0.27667203757033887,16
ABC956,0.8716708139141436,4,-0.429960713199449,0.0250934952828839,-0.295328646217432,0.140760592876984,-1.4284801700376222,-0.8939358766550922,-0.4084760379206357,0.3225872686207594,-1.171546593850611,-0.6823486843034667,1,-0.6636783726285,1.716932443486004,20
ABC822,1.6404906223448856,3,1.3405176505306924,-1.476385598067385,0.5648653381437999,-0.5227546712125566,-1.0404429287655153,-0.2633704689565699,0.2589349878668078,1.127510900878306,-0.7847301019333297,1.4568511412322358,1,0.1364885249388843,-0.5386481018709902,12
ABC814,-0.9222420724242544,0,0.788605787249498,-0.3969597597687059,1.2794056650828698,0.4753297302780659,1.5496093961091648,0.8069818085239456,-1.2138439535713628,0.722207086047946,-0.3138001768492048,0.4393054911741684,1,-0.1858017515713941,-0.7143097073758057,13
ABC605,1.3842173528679715,1,-0.2300503825997216,-0.7834816981824008,-0.0103361930521084,-1.804098237351574,-1.1315696458448523,-0.6182285118070536,-0.6201070295055927,-0.5456143347272169,0.9414017287963924,-0.484603380307542,1,-1.3172807380589564,-1.94262311624602,11
ABC461,-1.4347886113780826,1,-0.4502589731712354,0.2659456805704155,0.8315996042807091,1.2979293391122386,-1.1961712152297346,0.5911978330006027,0.0437634208412386,-0.9480181508824884,1.4183682859823896,-0.1589255843828059,1,0.1825157360389463,-8.924732235471598,11
ABC560,-1.2639397650601398,0,0.595080594274814,1.140915159140088,0.3269597883675447,1.57673695361314,-1.377996824425595,1.0170374467469228,-1.3523281631811206,0.175963335608288,0.967536260858484,0.425273871556968,1,-0.2258609938427838,2.2750898316800936,11
ABC274,0.2736998518013442,1,0.1886018076822886,-0.0336931113199594,1.39979987578903,1.1308790625247236,-0.9852535085625364,1.1694610305653508,-0.3901202886505118,1.5687746992797629,0.1841175786693066,0.0129537303350336,1,0.9444996089600086,14.213479353615787,13
ABC307,1.469641776026943,1,-0.6861250316580729,-1.1176143960059146,0.0226109113600676,1.4647453235867276,-0.8830033424500408,1.659806703476659,-0.2216039639558456,-1.5705318664769723,-0.5827797946094828,-0.5541830908548082,1,-0.222687391689744,1.0516015450968834,10
ABC873,-1.520213034537054,3,-1.73362999360305,-0.0319640934786993,-0.1605200773309446,-1.663054385309941,0.1762912654769013,-0.9721899453409584,-1.0345803502342712,-0.0139285776365028,1.631338851008001,-1.6576926490445534,0,-1.3808924994535348,-0.9841021204674207,18
ABC902,-0.3242711103114551,0,0.7354564568879957,0.3776402331158178,-0.5934999411476259,1.2037439096757996,-0.4325036566071207,0.8368687857432452,1.4119823896928216,1.3396168039742742,-1.085163750119154,0.6828996708331657,1,2.0019677980672457,-1.5890529699556153,11
ABC509,1.0425196602320863,4,-1.433685840210977,1.2784585284123289,-0.6043450296833006,1.05379695733918,-0.3542116884121973,-0.701413931734104,0.5831361900919361,1.165384883574961,-0.9527844930641058,-1.3710796114928392,1,0.8640617682257284,0.6949155140792362,14
ABC435,1.725915045503857,0,-0.1598925262167269,0.9524522144427372,0.0675013411216576,-1.7272504242790565,1.4542044294016898,-0.2973419997291738,-1.1588520371533448,-0.0396805658712881,-0.3513725381569497,0.1821398794246558,1,-0.903534832207618,-1.929135669063067,12
ABC251,-0.3242711103114551,4,-0.473213080242134,-1.3837102417758438,-0.9572908856987374,-1.456174449508012,0.246026734415549,-0.9516675543170392,-1.5194885228134247,-1.574591864622096,-0.0133483733788634,-0.3473657755210551,1,-2.70224870155033,0.03842742814498807,8
ABC596,-1.4347886113780826,2,-1.4867009901441266,1.089995583714978,-1.3703652072663957,-0.2783879973264722,-1.4738296160958837,-0.8669877855290238,-0.969870684202658,-0.98676213318167,-0.8833223745024087,-1.4198210761815548,1,-1.4979764631625392,0.6221364010724523,20
ABC415,1.6404906223448856,1,1.1741755615756675,-0.0195151650216266,1.1311436952280771,-1.20993343871772,1.3750568112811388,-1.1507148225975743,1.1394585226221596,0.7338650807218016,0.8136248363663807,0.7529168258553504,1,0.8182141949833855,1.0806304341014867,10
ABC184,1.3842173528679715,3,0.6083043068345052,-0.7534832386365381,-1.52645211441908,0.5151593894924804,1.2364415233294712,0.4228843396272472,-0.433460949717863,-0.8991241732204973,0.264699808997611,0.5948676080682163,1,-0.7788461991884992,0.4449726382937573,13
ABC399,-0.5805443797883691,4,1.2033667451092898,-1.727611890402477,0.5435869998776027,1.4286643381807285,-0.0620072388103792,-1.6845460473629636,1.7714135730752465,-1.600227852909878,-1.6136368494796247,1.429061242160525,1,-0.0186587048446293,-1.1291586405632617,21
ABC244,1.5550661991859145,2,-1.0369050597504013,0.6733887348633575,-1.0514646924768742,0.2511121781122148,0.4847530636656434,1.363975440634292,-1.4049848064361816,0.5716971548108561,-1.2031821771213267,-1.170074828889637,1,-0.3268973089288698,1.0282950691821202,10
ABC855,1.0425196602320863,0,1.4849744489303147,-0.8710564518422247,1.5368049183029957,0.5985673817297249,-1.5234573117822834,-0.340130188781471,-1.024460833194791,0.7907630547270367,1.013550829466592,2.0595589633093625,1,-0.6762330629068777,0.49212032649843995,18
ABC273,-0.4951199566293978,1,-1.1687165095056442,-1.2592209572051167,-0.618210269456758,0.3860644352151722,-1.4284801700376222,-1.06897393990279,-1.6812501326603984,-0.4658063711887831,-1.6629556798698104,-1.2503725680870772,1,-2.3394001887194413,1.3299681409469313,12
ABC386,1.2987929297090002,4,-1.2202741823722083,1.4359720537511236,-1.0367757750931124,1.6517104297814498,0.2973657299532037,-1.61301654855144,-0.2196202372905381,-0.7598082368692488,1.3096998305064258,-1.2145984835513957,0,-0.7470103788482568,-1.0782985885812741,17
ABC341,-1.4347886113780826,1,-0.6183130193155834,-0.7310060067001568,0.0157469312741976,1.0245104432109342,0.1219574951995501,0.933005229131992,1.1300420985779784,1.7533886149358924,0.1491323454052213,-0.336182162173573,1,1.801990942901798,-0.44360576552013287,8
ABC964,1.2133685065500288,3,0.9847636927666816,-1.1546153778088808,0.4179761643061813,0.4966503125634289,0.2186459367954665,1.3465413705897007,-1.2747619395211855,-0.1934964955979788,-1.5071379505034317,1.287802833659942,1,-0.6935980558197372,-1.1703173118668626,19
ABC945,0.3591242749603155,1,-1.5730993052690794,-0.3544259208737075,-1.2825062621672594,-1.6693802723616424,-0.8787250928219029,0.8192354691838585,1.1985434446913816,1.5741106968419252,0.2540608122707019,-1.4469674792335323,0,1.3711594808051633,-0.1755815634538514,18
ABC963,-1.520213034537054,1,1.5866693328874366,-1.4363588350422136,-1.2502455557636702,0.3684925267382246,-0.924930188805792,1.512613340671609,-1.0446747568096333,0.0981273711689143,0.9782388010812024,1.707003712154942,1,-0.7156735525572344,0.5730736225794506,18
ABC676,-0.2388466871524838,2,-1.1590092495510491,-0.8501353359629775,-0.0800742307245479,-1.768485836171627,0.2443154345642939,0.2439111577123415,-1.0825413366993006,-1.104096079575748,-0.7392965024297627,-1.039533574765117,1,-1.4898927595651736,0.7111809761380791,19
ABC717,-1.0076664955832255,3,-0.1640567464069726,-1.1991375872213283,-0.2982115178534974,0.4544777322187547,-0.1668243546997576,1.6242412005856923,0.4691346829970493,-0.6658482797963835,-0.4514989322677076,-0.0104245536199032,1,0.5053249663604138,43.311104602664045,15
ABC780,-0.6659688029473405,1,1.5986669139466667,-1.1019667845425107,1.384836399201833,-0.7202629224934474,1.4807295770961448,-0.984742475773064,1.250070117061141,0.6116591365535748,0.9029760691163524,1.0903914959412169,1,0.7642030790958019,0.8281209753354789,15
ABC739,-0.4096955334704265,2,1.475054351054885,-0.7742314527316593,-0.6252115291443455,1.686385662509293,1.0790019370139967,-1.578845771264041,0.6961332786221102,0.1277653576283182,0.9437528381413322,0.7638526343658747,1,-0.1109925637123167,1.2355168990479488,19
